Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-10-12,Over the Garden Wall,2014,https://boxd.it/7wNgmf,5,Yes,,2024-10-11
2024-10-12,Poltergeist,1982,https://boxd.it/7wPGIZ,4,Yes,,2024-10-11
2024-10-15,The Feeling That the Time for Doing Something Has Passed,2023,https://boxd.it/7ysMGx,3,,,2024-10-14
2024-10-15,The Conjuring,2013,https://boxd.it/7yyhIf,3.5,,,2024-10-14
2024-10-16,Madhouse,1981,https://boxd.it/7z2m3L,3.5,,,2024-10-15
2024-10-17,Kinds of Kindness,2024,https://boxd.it/7zzQnd,4.5,,,2024-10-16
2024-10-20,Mad God,2021,https://boxd.it/7B6KCV,5,Yes,,2024-10-20
2024-10-22,Re-Animator,1985,https://boxd.it/7CbokJ,3,,,2024-10-21
2024-10-23,Nights of Cabiria,1957,https://boxd.it/7CwwpT,4,,,2024-10-22
2024-10-24,House of 1000 Corpses,2003,https://boxd.it/7D3Ytb,4,,,2024-10-23
2024-10-25,Angel,1984,https://boxd.it/7DxuR3,4,,,2024-10-24
2024-10-26,I Vitelloni,1953,https://boxd.it/7E2TrB,3,,,2024-10-25
2024-10-27,Critters,1986,https://boxd.it/7Ekg8h,4,,,2024-10-26
2024-10-27,Critters 2,1988,https://boxd.it/7EnGKn,3.5,,,2024-10-26
2024-10-27,Critters 3,1991,https://boxd.it/7Es51F,3,,,2024-10-26
2024-10-28,Critters 4,1992,https://boxd.it/7EWLQF,1.5,,,2024-10-27
2024-10-28,The Midnight Meat Train,2008,https://boxd.it/7FgM7r,3.5,,,2024-10-27
2024-10-30,La Haine,1995,https://boxd.it/7G4vAV,4,,,2024-10-29
2024-10-30,The Texas Chainsaw Massacre 2,1986,https://boxd.it/7GeTjT,4,,,2024-10-29
2024-10-31,Alien³,1992,https://boxd.it/7GLPET,3,,,2024-10-30
2024-11-02,Anora,2024,https://boxd.it/7HMGyD,4.5,,,2024-11-01
2024-11-02,Pixote,1980,https://boxd.it/7HTUEz,4,,,2024-11-02
2024-11-03,Woman in the Dunes,1964,https://boxd.it/7Ie5gD,3.5,,,2024-11-02
2024-11-04,Ace in the Hole,1951,https://boxd.it/7J60DP,4,,,2024-11-03
2024-11-05,The Fall Guy,2024,https://boxd.it/7JDBjt,3.5,,,2024-11-04
2024-11-05,Putting on the Dish,2015,https://boxd.it/7JEE6f,,,,2024-11-04
2024-11-06,Love Exposure,2008,https://boxd.it/7JUJ4Z,3.5,,,2024-11-05
2024-11-08,The Beast,2023,https://boxd.it/7KQsG9,3.5,,,2024-11-07
2024-11-10,Challengers,2024,https://boxd.it/7LQ1Vb,5,Yes,,2024-11-09
2024-11-11,"As Above, So Below",2014,https://boxd.it/7MrXsv,3,,,2024-11-10
2024-11-13,The Magic Flute,1975,https://boxd.it/7NlTr1,3,,,2024-11-12
2024-11-14,Stop Making Sense,1984,https://boxd.it/7NXnDl,5,Yes,,2024-11-13
2024-11-15,Dìdi (弟弟),2024,https://boxd.it/7On7bd,3.5,,,2024-11-14
2024-11-16,Robot Dreams,2023,https://boxd.it/7OP5ZB,3,,,2024-11-15
2024-11-17,Riddle of Fire,2023,https://boxd.it/7Pls19,3,,,2024-11-16
2024-11-17,Nimic,2019,https://boxd.it/7PpthP,4,,,2024-11-16
2024-11-18,Caddyshack,1980,https://boxd.it/7PZDtD,2,,,2024-11-17
2024-11-20,Pump Up the Volume,1990,https://boxd.it/7QYe6r,3.5,,,2024-11-19
2024-11-21,A Different Man,2024,https://boxd.it/7Rvy5f,4.5,,,2024-11-21
2024-11-22,My First Film,2024,https://boxd.it/7RMOfz,4,,,2024-11-21
2024-11-22,Stop Making Sense,1984,https://boxd.it/7RRvub,5,Yes,,2024-11-21
2024-11-24,Paradise Now,2005,https://boxd.it/7SK1q9,4.5,,,2024-11-23
2024-11-25,Witches,2024,https://boxd.it/7TpT73,3,,,2024-11-24
2024-11-25,Hundreds of Beavers,2022,https://boxd.it/7TvyVj,4.5,Yes,,2024-11-24
2024-11-26,The Gay and Wondrous Life of Caleb Gallo,2016,https://boxd.it/7U3ptj,4.5,,,2024-11-25
2024-11-27,Fences,2016,https://boxd.it/7UvFjv,4,,,2024-11-26
2024-11-28,The People's Joker,2022,https://boxd.it/7UU3nT,3.5,,,2024-11-27
2024-11-28,Emilia Pérez,2024,https://boxd.it/7UZgIP,3.5,,,2024-11-27
2024-11-29,Alien: Romulus,2024,https://boxd.it/7VmKRt,2.5,,,2024-11-28
2024-11-30,The Black Press: Soldiers Without Swords,1999,https://boxd.it/7W0Zpf,4,,,2024-11-30
2024-12-01,One Shot: The Life and Work of Teenie Harris,,https://boxd.it/7WpvIB,4,,,2024-11-30
2024-12-02,I'm the Mayor of Bimmi Gardens,2024,https://boxd.it/7WPmfH,2,,,2024-12-01
2024-12-02,Stop Making Sense,1984,https://boxd.it/7WQBoL,5,Yes,,2024-12-01
2024-12-04,Kneecap,2024,https://boxd.it/7XQuzB,4.5,,,2024-12-03
2024-12-05,Love Actually,2003,https://boxd.it/7YwNAH,3,Yes,,2024-12-04
2024-12-07,Thelma & Louise,1991,https://boxd.it/7Zk4er,4.5,,,2024-12-06
2024-12-07,Last Summer,2023,https://boxd.it/7ZpyNL,4,,,2024-12-06
2024-12-08,Minding the Gap,2018,https://boxd.it/7ZOc2j,4,,,2024-12-07
2024-12-09,Hot Frosty,2024,https://boxd.it/80vZlv,3,,,2024-12-08
2024-12-10,Evil Does Not Exist,2023,https://boxd.it/811xWH,4,,,2024-12-09
2024-12-11,Rap World,2024,https://boxd.it/81wqRR,4,,,2024-12-10
2024-12-12,The Piano Lesson,2024,https://boxd.it/81X61F,3.5,,,2024-12-11
2024-12-12,The Piano Lesson: Legacy and a Vision,2024,https://boxd.it/81Xebt,,,,2024-12-11
2024-12-13,Trap,2024,https://boxd.it/82t3iH,2,,,2024-12-13
2024-12-14,Friday the 13th Part VI: Jason Lives,1986,https://boxd.it/82RfDZ,3.5,,,2024-12-13
2024-12-15,Queer,2024,https://boxd.it/83n1N1,5,,,2024-12-14
2024-12-16,The Christmas Setup,2020,https://boxd.it/8457gZ,2,,,2024-12-15
2024-12-17,Visitor Information,2015,https://boxd.it/84DQJZ,,Yes,,2024-12-16
2024-12-17,Janet Planet,2023,https://boxd.it/84KQ3D,3.5,,,2024-12-16
2024-12-19,La Dolce Vita,1960,https://boxd.it/85ycJT,3,,,2024-12-18
2024-12-20,Walker,1987,https://boxd.it/86eRvR,4.5,Yes,,2024-12-19
2024-12-21,Juror #2,2024,https://boxd.it/86rHNd,3,,,2024-12-20
2024-12-21,Cuckoo,2024,https://boxd.it/86IBeF,2.5,,,2024-12-20
2024-12-23,Disney’s Animatronics: A Living History,2024,https://boxd.it/87Mfxn,,,,2024-12-20
2024-12-22,Joker: Folie à Deux,2024,https://boxd.it/87pF4b,2,,,2024-12-21
2024-12-22,Look Back,2024,https://boxd.it/87pYEd,4,,,2024-12-21
2024-12-23,Home Alone,1990,https://boxd.it/87XZ7x,4,Yes,,2024-12-22
2024-12-23,Home Alone 2: Lost in New York,1992,https://boxd.it/884ie5,4,Yes,,2024-12-22
2024-12-24,The Grinch,2018,https://boxd.it/88QVAF,1,,,2024-12-23
2024-12-25,White Christmas,1954,https://boxd.it/89jTgB,4,,,2024-12-24
2024-12-25,How the Grinch Stole Christmas,2000,https://boxd.it/89qZpt,4.5,Yes,,2024-12-24
2024-12-25,Nosferatu,1922,https://boxd.it/89BeHR,3,,,2024-12-24
2024-12-26,Nosferatu,2024,https://boxd.it/8a8bl5,3,,,2024-12-25
2024-12-26,Babygirl,2024,https://boxd.it/8aiRdR,4,,,2024-12-25
2024-12-27,Shoah,1985,https://boxd.it/8bprPj,5,,,2024-12-26
2024-12-28,Nightbitch,2024,https://boxd.it/8bNg53,2,,,2024-12-27
2024-12-28,Megalopolis,2024,https://boxd.it/8c92nB,5,,,2024-12-27
2024-12-29,Rebel Ridge,2024,https://boxd.it/8cHYkN,4,,,2024-12-28
2024-12-30,The SpongeBob Musical: Live on Stage!,2019,https://boxd.it/8eeOg7,3,,,2024-12-29
2024-12-31,The Old Oak,2023,https://boxd.it/8eFXVd,4,,,2024-12-30
2024-12-31,Femme,2023,https://boxd.it/8f4DG3,4,,,2024-12-30
2025-01-01,Monster,2023,https://boxd.it/8fD0kx,4.5,,,2024-12-31
2025-01-01,Conclave,2024,https://boxd.it/8fKXfv,3,,,2024-12-31
2025-01-01,Wicked,2024,https://boxd.it/8fU7oZ,3,,,2024-12-31
2025-01-01,Dicks: The Musical,2023,https://boxd.it/8fZgwX,5,Yes,,2025-01-01
2025-01-02,Gremlins 2: The New Batch,1990,https://boxd.it/8gJzmz,4,Yes,,2025-01-01
2025-01-03,Outsiders,1977,https://boxd.it/8hBa5V,4,,,2025-01-02
2025-01-04,After Effects: Memories of Pittsburgh Filmmaking,2005,https://boxd.it/8iJSHf,3,,,2025-01-03
2025-01-04,Totally F***ed Up,1993,https://boxd.it/8j52ud,4,,,2025-01-03
2025-01-05,Don't Play Us Cheap,1972,https://boxd.it/8k1QrJ,3.5,,,2025-01-04
2025-01-06,Event Horizon,1997,https://boxd.it/8l79Gd,3,,,2025-01-05
2025-01-07,Bad Black,2016,https://boxd.it/8m9RdH,4,,,2025-01-06
2025-01-08,Freeway II: Confessions of a Trickbaby,1999,https://boxd.it/8n0h4P,4,,,2025-01-07
2025-01-09,The Wrong Trousers,1993,https://boxd.it/8nIM7j,4,Yes,,2025-01-08
2025-01-09,Wallace & Gromit: Vengeance Most Fowl,2024,https://boxd.it/8nN0IB,4,,,2025-01-08
2025-01-09,Cunk on Life,2024,https://boxd.it/8nR63n,3.5,,,2025-01-08
2025-01-10,Xala,1975,https://boxd.it/8oByKr,4,,,2025-01-09
2025-01-10,Stand Up Solutions,2024,https://boxd.it/8oOI7l,,Yes,,2025-01-09
2025-01-11,Ladyworld,2018,https://boxd.it/8pzK5Z,1.5,,,2025-01-10
2025-01-12,The Player,1992,https://boxd.it/8rfwgR,4,,,2025-01-11
2025-01-13,Cairo Station,1958,https://boxd.it/8rT8o3,3,,,2025-01-12
2025-01-13,Peeping Tom,1960,https://boxd.it/8sjaL1,4,,,2025-01-12
2025-01-14,Everyone's Child,1996,https://boxd.it/8sV2jp,2,,,2025-01-13
